3870,"Rosario","Cavite","Unit 6 & 7 G/F KnL Building Gen. Trias Drive Tejero Rosario, Cavite, Cavite","OP-tique Optical and Boutique"
3871,"Binondo","Manila","2155 Norra st. Village Parañaque City, Manila","Lachica Dental"
3872,"Pinyahan","Quezon","East Avenue, Diliman, Quezon","Clinical Kidney Transplantation"
3873,"Rosario","Cavite","Gabriela Union Square Gen. Trias Drive Rosario, Cavite","Lontoc Dental Clinic"
3874,"Talon Tres","Las Pinas","Robinsons Place Las Piñas 2/F Rm.115-Alfresco Area, Las Pinas","Mabuhay Chiropractic Clinic"
3875,"Rosario","Cavite","211 Col. Virata Cor. Marseilla Street Rosario, Cavite","DentRx Dental Clinic"
3876,"Bel-Air","Makati","U3 Ground Floor 877 J.P. Rizal Avenue, Makati","Good Bite Dental Hub"
3877,"Imus","Cavite","U4 Alnica Bldg. #118 Bucandala 3, Imus City, Cavite","Azares Dental Clinic"
3878,"Ayala Alabang","Muntinlupa","Unit R-EI Molito Building Madrigal Avenue Ayala Alabang, Muntinlupa City, Muntinlupa","Tokyo Health Link"
3879,"Cebu","Cebu City","2nd Level Robinsons Fuente, Cebu City, Cebu, Cebu City","The Optical Shop"
3880,"Bacoor","Cavite","B17 L2 Niog Road, Meadowood Executive Village, Panapaan 8, Bacoor Cavite, Cavite","Meadowood Medical & ENT Clinic"
3881,"Don Bosco","Paranaque","Unit 206B Pergola Mall, Aguirre Avenue corner Gaches Street BF Homes, Paranaque","Luna Dermatologica Inc"
3882,"Don Manuel","Quezon","Unit 101 Castro Bldg., 32-b Nicanor Ramirez St, Quezon City, Quezon","Smile One Dental Specialist"
3883,"San Lorenzo","Makati","Unit 1706 Medical Plaza Building Amorsolo Street Corner Delarosa Street Legaspi Village Makati City, Makati","Icasiano Dermatology Clinic"
3884,"Poblacion","Makati","Unit 1B T Tower Building Padre Burgos Street Barangay Poblacion, Makati","Dental Republique"
3885,"Rosario","Cavite","2nd Floor RTA Bldg., General Trias Drive, Tejero, Rosario, Cavite","Sto. Domingo Diagnostic and Medical Center Corp."
3886,"Noveleta","Cavite","396 Salcedo St. Noveleta, Cavite, Cavite","Vista Medical Clinic"
3887,"Ermita","Manila","1723 Taft Avenue, Pasay City, Manila","Jectoffer Jan C. Tan Dental Clinic"
3888,"Binondo","Manila","Unit 703B, 7th Floor, Pacific Centre, 460 Quintin Paredes st., Binondo, Manila","Ho Dental Office"
3889,"Cavite City","Cavite","318 CP. Burgos Street Caridad Cavite City, Cavite","J. T. Tolentino Dental Clinic"
3890,"Cavite City","Cavite","685 R.Basa St., San Roque, Cavite City, Cavite","San Roque Multispecialty Clinic"
3891,"Kalusugan","Quezon","Kalusugan, New Manila, Quezon City, Metro Manila, Quezon","Jenny Beltran"
3892,"Imus","Cavite","133 Avenida Rizal Street, Phase 4B Bahayang Pag-asa, Imus, Cavite","Virata Medical Clinic"
3893,"Pio del Pilar","Makati","1136, Escasinas Dental Clinic, Pasong Tamo Extension, Makati","Jesusa Escasinas Dental CLinic"
3894,"Don Bosco","Paranaque","5-C Wales Street corner Saudi Arabia Better Living Subdivision Barangay Don Bosco, Paranaque","J. Morimata Dental Clinic"
3895,"Bel-Air","Makati","28 Jupiter St, Makati","Clarence Slimming and Dermatology Centre"
3896,"BF Homes","Paranaque","139 Aguirre Avenue., BF, Paranaque","JAL Dental Clinic"
3897,"Ugong","Pasig","Rm 502 MATI Building, Ortigas Ave., Pasig City, Pasig","Hair Infinity Clinic"
3898,"Comembo","Makati","28 J.P. Rizal Extension Comembo, Makati","J.T. Bermudez Dental Clinic"
3899,"Imus","Cavite","BONVIL Bldg. Blk 1 Lot 9-D Corner Lot, Windsor Mansions, Buhay na Tubig Imus, Cavite","Bonafe - Villanueva Dental Clinic"
3900,"Imus","Cavite","100 General Castaneda Street Poblacion 4-B, Cavite","Assisi veterinary Clinic"
3901,"Don Bosco","Paranaque","E.O.K Bldg 44-B Doña Soledad Avenue Betterliving Subdivision, Paranaque","JJAPD Dental Clinic"
3902,"Matandang Balara","Quezon","253 Calderon St, Old Balara, Quezon City, 1119 Metro Manila, Quezon","Ask A Vet Animal Medical Clinic"
3903,"Mall of Asia","Pasay","Unit G9 SMX Convention Center Marina Way Cor. Ocean Drive Mall of Asia Complex, Pasay City, Pasay","Compleat Smile Dental Aesthetics Centre"
3904,"Cebu","Cebu City","Suite 211 Diaz Bldg., Fuente Osmeña Blvd., Cebu City, Cebu City","Trinidad - Oñate Medical Clinic"
3905,"Sampaloc","Manila","1112 Dos Castillas St. Sampaloc Manila, Manila","Militante Dental Clinic"
3906,"Alabang","Muntinlupa","3rd Level Wellness Lane Festival Supermall Corporate Avenue Filinvest Corporation, Alabang, Muntinlupa","Medicard"
3907,"Cebu","Cebu City","Rm 312 Ma. Cristina Bldg., Fuente Osmena Blvd, Cebu City","Jose Unabia, MD Clinic"
3908,"Greenhills North","San Juan","Cardinal Santos Medical Center, ,Wilson Street, Room 376, 3rd Floor, Medical Arts Building 3  Greenhills, San Juan City, Metro Manila, San Juan","Advanced Orthopedics for Joint Replacement - Room No. 367"
3909,"Silang","Cavite","Duplex 1, One Destination Hotel, Tagaytay Nasugbu Highway, Tagaytay, Cavite","Bene Sanctuarii Skin and Cosmetic Clinic"
3910,"Bacoor","Cavite","#19 678 Commercial Complex Bayanan Corner Mambog Molino Boulevard Bacoor Cavite, Cavite","Jose Mario M. Mercado Dental Clinic"
3911,"Bacoor","Cavite","Niog, Bacoor Cavite, Cavite","Jose Mario M. Mercado Dental Clinic"
3912,"Talon Dos","Las Pinas","Unit Q 2/F Azucena Arcade, Bldg., 255 Real Street, Corner Greenview Village, Las Pinas City, Las Pinas","Castillo Ortho - Dental Clinic"
3913,"Pasay City","Pasay","1949 F. B. Harrison Street Pasay City, Pasay","Japedia Polyclinic"
3914,"Cavite City","Cavite","830 A. Mabini St. Caridad, Cavite City, Cavite, Cavite","Yuzon - Martin Dental Clinic"
3915,"Bacoor","Cavite","Gen. Trias Dr, Tejeros, Rosario, Cavite","WellPoint Medical Clinic and Diagnostic Center Inc."
3916,"Ugong Norte","Quezon","3rd floor Body Senses Robinsons Galleria, Quezon","Tutanes Dental Clinic"
3917,"Kapasigan","Pasig","7 A. Mabini St. kapasigan, Pasig","Gonzalez Dental Office"
3918,"Mall of Asia","Pasay","Cluster J Unit 154, 2nd Floor, Bluebay Walk, Metropolitan Avenue, Bay Area Macapagal Avenue, Pasay","Bites and Smiles Dental Clinic"
3919,"Imus","Cavite","Santa Cruz Tanza, Cavite","Imus Medical Center"
3920,"Plainview","Mandaluyong","510 San Rafael Street Plain View Subdivision, Mandaluyong","FLRJ Dental"
3921,"Highway Hills","Mandaluyong","Ground Floor Summit One Tower 530 Shaw Boulevard, Mandaluyong","Smiles R' Us Dental Centre"
3922,"Binondo","Manila","Gilmore Heights Condominium 18 Castilla Street Corner Granada Street Quezon City, Quezon","Ylagan Morales Dental Clinic"
3923,"Binondo","Manila","Unit 302 Crystal Mansion South AA Street, Manila","Ylagan Morales Dental Clinic"
3924,"Pamplona Dos","Las Pinas","Unit 2 Star Arcade CV Star Ave. Pamplona Dos, Las Pinas","Novel Skin Clinic"
3925,"Addition Hills","Mandaluyong","#672 Lee St, Addition Hills, Mandaluyong, 1552 Metro Manila, Mandaluyong","Dental Implants"
3926,"Talon Kuatro","Las Pinas","2nd Floor Room 201 ARC - Southcare Building Marcos Alvarez Avenue Talon Uno Alabang - Zapote, Las Pinas","Milwaukee Ortho - Dental Clinic"
3927,"San Lorenzo","Makati","134 Legaspi St., LG Legaspi Park View Bldg., Legaspi Village, Makati City, Makati","Wilson & Ayache Clinic"
3928,"Santolan","Pasig","Unit 2G Felmarc Business Center Amang Rodriguez Avenue,Santolan, Pasig","Almonte - Gamboa Dental Clinic"
3929,"Bacoor","Cavite","Blk 22 Lot 23 Main Blvd. Queensrow Central Bacoor, Cavite","FMH Animal Clinic"
3930,"Malate","Manila","2nd floor HRL building #2618 Donada Street corner Pablo Ocampo Sr. St. , Malate, Manila","Kathlyn Añes Dental Clinic"
3931,"Talon Tres","Las Pinas","Unit B Ground FLoor ACES Building Number 17A Dona Manuela Subdivision Pamplona 3, Las Pinas","Kathryn Baes - Lubaton"
3932,"Concepcion","Malabon","Ground Floor, Rosas Arcade Building, 262 Gen. Luna St. Concepcion, Malabon","Barrera - Hernandez Dental Clinic"
3933,"Laging Handa","Quezon","Grand Emerald Tower, Garnet Rd, San Antonio, Pasig, 1605 Metro Manila, Pasig","Pretty Looks"
3934,"Laging Handa","Quezon","Ground floor Tower Wing The Bellevue Manila North Bridgeway, Muntinlupa","Pretty Looks"
3935,"Laging Handa","Quezon","547 Shaw Blvd, Brgy Wack Wack, Mandaluyong","Pretty Looks"
3936,"Laging Handa","Quezon","The Fort Strip, Ground Floor, 7th Avenue, Corner 28 St, Taguig","Pretty Looks"
3937,"Laging Handa","Quezon","B Hotel, Scout Rallos St. Brgy Laging Handa, Quezon","Pretty Looks"
3938,"Bacoor","Cavite","178i Emilio Aguinaldo Hi - way, Zapote 1, Bacoor Cavite, Cavite","Soriano Medical Plaza"
3939,"Cebu","Cebu City","Rm. 311 B Ma. Cristina Bldg., Fuente Osmena, Cebu City","Dela Torre Dental Clinic"
3940,"General Trias","Cavite","Unit 2 Lavanya Commercial Bldg. Bacao Gen. Trias, Cavite, Cavite","K.L. Abuel Dental Clinic"
3941,"Bacoor","Cavite","Unit 2nd Floor Building Trinoma Highway Bacoor Cavite City, Cavite","Sixteen Sixteen Dental Clinic"
3942,"General Trias","Cavite","Blk 1 Lot 1 Sampaguita Compound, Carsadang Bago II, Imus, Cavite, Cavite","Escuadro Medical Clinic"
3943,"General Trias","Cavite","96th Street Gen. Trias, Cavite","General Trias Maternity and Pediatric Hospital"
3944,"San Antonio Village","Makati","Unit 1610, 16/F, The Medical City, Ortigas Avenue, Pasig, Pasig","Makati Medical Center - Hall B Room No. 133"
3945,"Kawit","Cavite","914 Gen. Tirona Highway, Binakayan, Kawit, Cavite, Cavite","Eullo Dental Clinic"
3946,"Bacoor","Cavite","Molino Rd, Barangay Molino 3, Bacoor Cavie, Cavite","Southeast Asian Medical Center"
3947,"Progreso","San Juan","Unit L 888 Townhouse 50 N. Domingo Street. San Juan City, San Juan","Laurence Myles B. Fabros Eye Clinic"
3948,"Ayala Alabang","Muntinlupa","Unit R2 EI Molito Building Madrigal Avenue Ayala Alabang, Muntinlupa, Muntinlupa","Tokyo Healthlink"
3949,"Cebu","Cebu City","Rm 313 Ma. Cristina Bldg., Fuente Osmena, Cebu City","Leah S. Mantilla General Dentistry & Orthodontics"
3950,"Santa Mesa","Manila","1913 Jose Abad Santos Street Santa Mesa, Manila, Manila","Unciano Dental Clinic"
3951,"Cebu","Cebu City","Rm. 311 Ma. Cristina Bldg., Fuente Osmena Blvd, Cebu City","Ob - Gyne Clinic - Room No. 311"
3952,"Rosario","Cavite","KRL Bldg. Unit 2 2nd Floor Gen. Trias Drive Tejero Convention Rosario, Cavite, Cavite","Tooth to Life Dental Care Clinic"
3953,"Imus","Cavite","Blk 22 Lot 15 Phase 8 BPS Imus, Cavite, Cavite","Beth Denticare Clinic"
3954,"Rosario","Cavite","484 Silvercoin Bldg. Marseilla St. Poblacion Rosario, Cavite","L.B. Hernandez Optical Clinic"
3955,"Matandang Balara","Quezon","14 Commonwealth Avenue, Barangay Old Balara,Diliman, Quezon City, Quezon","Lillian Ng Gui"
3956,"Bacoor","Cavite","#8 Rosal St. Andrea Vill 1 Bacoor, Cavite, Cavite","Zoe Pediatric Clinic"
3957,"Bacoor","Cavite","Rovils Commercial Center Ave Molino 3 Bacoor Cavite, Cavite","Zoe Pediatric Clinic"
3958,"General Trias","Cavite","#017 Brgy. Prinza Gen. Trias, Cavite, Cavite","Kyliz Dental Clinic"
3959,"Sampaloc","Manila","908 Maceda Street Corner España Sampaloc Manila, Manila","Happy Doctor Dental Clinic"
3960,"Imus","Cavite","157 Buhay na Tubig Imus, Cavite, Cavite","ECO Animal Clinic"
3961,"Bacoor","Cavite","2nd Floor 306 MALN Bldg. E. Aguinaldo Highway, Bacoor, Cavite","CVLR Dental Clinic"
3962,"Cebu","Cebu City","Rm. 313 Ma. Cristina Bldg., Fuente Osmena, Cebu City","Rm. 313 C Ob-Gyne Clinic"
3963,"Cebu","Cebu City","206 Dona Luisa Bldg., Fuente Osmena, Cebu City","Luz Bathan - Bacus Dental Clinic"
3964,"Cebu","Cebu City","Rm. 207 Diaz Bldg., Don Jose Avila St., Cebu City, Cebu City","Mendezona Medical Clinic"
3965,"Rosario","Cavite","14 C. Abueg St. Rosario, Cavite","Ma. Elexis Ferrer-Casimiro Dental Clinic"
3966,"Dasmarinas City","Cavite","Private Lot Sta. Lucia DBB, Dasmariñas City, Cavite, Cavite","Venus Medical Clinic"
3967,"General Trias","Cavite","475 Rafaela Compound Daang Amaya 1, Tanza, Cavite, Cavite","Divine Grace Medical Center"
3968,"General Trias","Cavite","General Trias Drive, General Trias, Cavite, Cavite","Kate Dental Studio"
3969,"Kawit","Cavite","228 B Road To Imus Bisitas Street, Binakayan Kawit Cavite, Cavite","Sible Dental Clinic"
3970,"Imus","Cavite","113 Avenida Rizal St. BPAS Imus, Cavite, Cavite","M. D. Demdam Dental Clinic"
3971,"Bacoor","Cavite","105 Avenida Avenue Bahayang Pag-asa Imus Cavite, Cavite","Festin-Dizon Dental Clinic"
3972,"Bacoor","Cavite","Blk 31 Lot 3 Phase 4 Soldiers Hills 4 Molino 6 Bacoor, Cavite, Cavite","Festin-Dizon Dental Clinic"
3973,"Santol","Quezon","Ground Floor Contemporary Hotel #8 G. Araneta Avenue Barangay Doña Imelda Quezon City, Quezon","Fernandez Racela Dental Clinic"
3974,"Kawit","Cavite","2nd Floor Giron Arcade Zapote Bacoor, Cavite, Cavite","Binakayan Hospital and Medical Center"
3975,"Bacoor","Cavite","Progressive 3,Village Bayanan Bacoor, Cavite, Cavite","Mother Care Maternity Clinic"
3976,"Dasmarinas City","Cavite","Blk 26 Lot 16 Brgy. St. Peter II, Dasmariñas City, Cavit, Cavite","Maria Cecilia J. Ron Dental Clinic"
3977,"Rosario","Cavite","Jancor Building, B 22 L 43 Main St. Costa Verde Subd. Tejero Convention, Cavite","Jancor Diagnostic & Medical Inc."
3978,"Malamig","Mandaluyong","Lot 53, Livecar Metro Mart, Pinatubo Street, Barangay Malamig, Mandaluyong","A. G. Salazar Dental Clinic"
3979,"Bahay Toro","Quezon","3rd Floor Neomedica Ambulatory Care Clinic Lot 4G Barangay Bahay Toro, Congressional Avenue, Quezon City, Quezon","Alfonso Dental Clinic"
3980,"Cebu","Cebu City","4th Floor, Room 430 Robinsons Cybergate, Fuente Osmeña, Cebu City, Cebu City","Cebu Smile Studio"
3981,"Nayong Kanluran","Quezon","94 K8 East Kamias, Quezon City, Quezon","Dental First"
3982,"Valencia","Quezon","Unit 604 and 605 The One Executive Office Bldg., 5 West Avenue, Quezon City, Quezon","Galenzoga Dental Clininc"
3983,"Barangka Ilaya","Mandaluyong","3rd Floor,  Pioneer Street (now Robinsons Forum), Mandaluyong City, Mandaluyong","First Option Dental Corp."
3984,"Almanza Dos","Las Pinas","Lower Ground Flr. Building 2 Evia Lifestyle Center, Vista City, Las Pinas","Omnicare Health System Inc."
3985,"Cebu","Cebu City","Rm. 202 Ma. Cristina Bldg., Fuente Osmena Blvd, Cebu City","Olive V. Ruiz, D.M.D Dental Clinic"
3986,"General Trias","Cavite","Level 2 Robinson Place Gen. Trias Cavite, Cavite","Tooth Saver Dental Clinic"
3987,"Bacoor","Cavite","2nd Floor, Alexandria, Spring Ville Ave Sampaguita Molino 3 Bacoor, Cavite, Cavite","JLR Dental Health Center"
3988,"Don Bosco","Paranaque","1571 Triangle Building, Doña Soledad Avenue, Better Living Subdivision, Paranaque","Betterliving Medical Clinic"
3989,"South Triangle","Quezon","Unit 2A, Future point Plaza 3, 111 Panay Avenue, Quezon","Ultimate Care Dental Clinic"
3990,"Nayong Kanluran","Quezon","Unit 10 10th Floor The One Executive Office Building West Avenue, Quezon","Ngiting Wagi Dental Clinic"
3991,"Sagád","Pasig","116 A E. Angeles Street Sagad, Pasig","Compuesto - Pida Dental Clinic"
3992,"North Signal Village","Taguig","43 Ballecer Street Zone 2 Central Signal Village Taguig City, Taguig","Almario Medical Clinic"
3993,"Damayan Lagi","Quezon","Unit G1B The Garden Heights Condominium 269 E. Rodriguez Sr. Avenue, Quezon","Dermadent Skin And Dental Centre"
3994,"Pamplona Tres","Las Pinas","Number 18 Rosal Street Dona Manuel Subdivision Pamplona 3, Las Pinas","MRR Dental Clinic"
3995,"Plainview","Mandaluyong","155 Boni Avenue Brgy. Plainview, Mandaluyong","Mandaluyong Animal Care Dog and Cat Hospital"
3996,"Lower Bicutan","Taguig","#5 Gen. Luna Street Tuktukan Taguig City, Taguig","St. Mary Lying - In"
3997,"Ugong Norte","Quezon","Unit 202 The Clubhouse, Temple Drive Corinthian Hills, Ugong Norte, Q.C, Quezon","Oraderm Care Clinic 2"
3998,"Kamuning","Quezon","59 (1 Unit B) Kamuning Road Corner Ybardolaza Street, Quezon","Viray - Jose Dental Home"
3999,"New Lower Bicutan","Taguig","Upper Cental Bicutan Taguig, Taguig","Catalan - Flores Dental Clinic"
4000,"Rosario","Cavite","#37 96th Street General Trias Cavite, Cavite","Our Savior Hospital"
4001,"Manresa","Quezon","G3 Matutum Street Corner Del Monte Avenue, Quezon","Mol Dental Central"
4002,"Cebu","Cebu City","301 Ma. Cristina Bldg., Osmena Blvd, Cebu City","Quijote Dental Clinic"
4003,"Tanza","Cavite","A Soriano Street Tanza Cavite, Cavite","JNRAL Medical Clinic"
4004,"BF Homes","Paranaque","2. Floor Chloe Building, 162 Aguirre Ave Parañaque, Paranaque","Tooth & Go Dental Clinic"
4005,"Noveleta","Cavite","211 Brgy. Toclong Kawit, Cavite, Cavite","Weiss Dental Clinic"
4006,"Noveleta","Cavite","13 B.E. Poblacion, Noveleta, Cavite","Weiss Dental Clinic"
4007,"Wack-Wack Greenhills","Mandaluyong","Building A Sm Megamall, Edsa Corner Julia Vargas A, Mandaluyong","Da Vinci Dental Center"
4008,"Cebu","Cebu City","219 Cocomall, Fuente Osmena, Cebu City, Cebu City","Cabrera Dental Clinic"
4009,"Cebu","Cebu City","Quality Drug Bldg., Cor. Katipunan & A Lopez St., Labangon, Cebu City, Cebu City","Yuson Dental Clinic"
4010,"Noveleta","Cavite","628 Sta. Rosa I, Noveleta, Cavite","Dream - Teeth Dental Clinic"
4011,"Imus","Cavite","#55 Emilio Aguinaldo Highway Bayang Luma 7, Imus, Cavite, Cavite","Petcrossing Animal Clinic"
4012,"Cebu","Cebu City","96 F. Ramos St., Cebu City, Cebu City","Borromeo Dental Clinic"
4013,"Clemente Jose","Pasay","218 E. Santos Street Corner P. De Guzman Street Malibay Pasay City, Pasay","Marasigan Medical Clinic"
4014,"Batangas City","Batangas","J. Burgos Street Batangas City, Batangas","Mendoza Dental Clinic"
4015,"Malate","Manila","2nd floor, Unit 8,1913 Remedios Street. Corner Leon Guinto Malate Manila, Manila","Sapnu-Condor Dental Clinic"
4016,"Western Bicutan","Taguig","419 Legaspi Bldg Bonifacio Heights Condominium, Lawton Avenue Fort Bonifacio, Taguig","MJMC Dental Clinic"
4017,"Baesa","Quezon","Unit 5, B1, L1, Quirino Hiway, Sacred Heart Vill., P Putik, Quezon","The Dental Edge Dental Clinic"
4018,"Tondo","Manila","1047 Dagupan Street Tondo, Manila","Sumang Dental Clinic"
4019,"Cebu","Cebu City","Rm. 420 Ma. Cristina Bldg., Fuente Osmena Blvd, Cebu City","Yes Dental Care Clinic"
4020,"San Isidro Labrador","Quezon","109 B Mayon Street Quezon City, Quezon","Lim - Llagas Dental Clinic"
4021,"Rosario","Cavite","Tejero Gen. Trias Drive Rosario, Cavite, Cavite","Tejeros Convention Maternity Clinic"
4022,"Vergara","Mandaluyong","Level 4 Robinsons Place Manila, M. Adriatico Street Corner Pedro Gil Street Ermita Manila, Metro Manila, Manila","Metro Dental"
4023,"Vergara","Mandaluyong","The Podium, 18 Adb Ave , Ortigas Center, Mandaluyong, 1550 Metro Manila, Mandaluyong","Metro Dental"
4024,"San Dionisio","Paranaque","2605 Canaynay Street. Evacom Plaza, Paranaque City, Paranaque","Mia I. Alfonso Dental Clinic"
4025,"Tanza","Cavite","368 Daang Amaya Tanza, Cavite","Arbis Orthodental Clinic"
4026,"Gulod","Quezon","787 Seaoil Gas Station Stalls, Quirino Hway  , Gulod Novaliches, Quezon","Dental Makeover"
4027,"Malate","Manila","814 Pedro Gil St, Manila","Albos-Calayag Dental Clinic"
4028,"Malate","Manila","814 Pedro Gil St. Malate Manila, Manila","Albos-Calayag Dental Clinic"
4029,"Tejeros","Makati","450. B Wilson St. Cor. P. Guevarra Greenhills, San Juan","Orthodontics Dental Clinic"
4030,"Tejeros","Makati","Rm. 203, 1078 ANSA II Bldg., Pasong Tamo, Makati","Orthodontics Dental Clinic"
4031,"Bacoor","Cavite","66 Gen. Evangelista Street, Bacoor, 4102 Cavite, Cavite","Mother Care Maternity Clinic"
4032,"San Lorenzo","Makati","Rm 205 Aurora Building 20 President Avenue Bf Homes, Paranaque","Sison - Quiambao Dental Clinic"
